eventID ,case concept:name,case REG_DATE,case AMOUNT_REQ,event concept:name,event lifecycle:transition,event time:timestamp
3414499000330,176185,2011-10-11T14:17:56.631+02:00,37000,O_CREATED,COMPLETE,11-10-2011 14:33:07.871
3414499000331,176185,2011-10-11T14:17:56.631+02:00,37000,O_SENT,COMPLETE,11-10-2011 14:33:07.912
3414499000332,176185,2011-10-11T14:17:56.631+02:00,37000,W_Nabellen offertes,SCHEDULE,11-10-2011 14:33:08.042
3414499000333,176185,2011-10-11T14:17:56.631+02:00,37000,W_Completeren aanvraag,COMPLETE,11-10-2011 14:33:10.204
3414499000334,176185,2011-10-11T14:17:56.631+02:00,37000,W_Nabellen offertes,START,18-10-2011 09:54:33.518
3414499000335,176185,2011-10-11T14:17:56.631+02:00,37000,O_SENT_BACK,COMPLETE,18-10-2011 09:57:11.319
3414499000336,176185,2011-10-11T14:17:56.631+02:00,37000,W_Valideren aanvraag,SCHEDULE,18-10-2011 09:57:11.477
3414499000337,176185,2011-10-11T14:17:56.631+02:00,37000,W_Nabellen offertes,COMPLETE,18-10-2011 09:57:13.539
3414499000338,176185,2011-10-11T14:17:56.631+02:00,37000,W_Valideren aanvraag,START,24-10-2011 11:27:49.901
3414499000339,176185,2011-10-11T14:17:56.631+02:00,37000,A_DECLINED,COMPLETE,24-10-2011 12:37:34.278
3414499000340,176185,2011-10-11T14:17:56.631+02:00,37000,O_DECLINED,COMPLETE,24-10-2011 12:37:34.278
3414499000341,176185,2011-10-11T14:17:56.631+02:00,37000,W_Valideren aanvraag,COMPLETE,24-10-2011 12:37:37.876
3418793967616,176188,2011-10-11T14:20:16.922+02:00,5000,A_SUBMITTED,COMPLETE,11-10-2011 14:20:16.923
3418793967617,176188,2011-10-11T14:20:16.922+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,11-10-2011 14:20:17.032
3418793967618,176188,2011-10-11T14:20:16.922+02:00,5000,A_PREACCEPTED,COMPLETE,11-10-2011 14:20:50.853
3418793967619,176188,2011-10-11T14:20:16.922+02:00,5000,W_Completeren aanvraag,SCHEDULE,11-10-2011 14:20:51.240
3418793967620,176188,2011-10-11T14:20:16.922+02:00,5000,W_Completeren aanvraag,START,11-10-2011 14:26:15.798
3418793967621,176188,2011-10-11T14:20:16.922+02:00,5000,A_ACCEPTED,COMPLETE,11-10-2011 14:32:11.554
3418793967623,176188,2011-10-11T14:20:16.922+02:00,5000,O_SELECTED,COMPLETE,11-10-2011 14:34:25.202
3418793967622,176188,2011-10-11T14:20:16.922+02:00,5000,A_FINALIZED,COMPLETE,11-10-2011 14:34:25.202
3418793967624,176188,2011-10-11T14:20:16.922+02:00,5000,O_CREATED,COMPLETE,11-10-2011 14:34:26.462
3418793967625,176188,2011-10-11T14:20:16.922+02:00,5000,O_SENT,COMPLETE,11-10-2011 14:34:26.488
3418793967626,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,SCHEDULE,11-10-2011 14:34:26.588
3418793967627,176188,2011-10-11T14:20:16.922+02:00,5000,W_Completeren aanvraag,COMPLETE,11-10-2011 14:34:28.682
3418793967628,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,START,18-10-2011 17:52:53.704
3418793967629,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,COMPLETE,18-10-2011 17:54:54.417
3418793967630,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,START,18-10-2011 18:58:14.424
3418793967631,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,COMPLETE,18-10-2011 19:01:34.863
3418793967632,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,START,27-10-2011 12:09:18.698
3418793967633,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,COMPLETE,27-10-2011 12:12:38.149
3418793967634,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,START,29-10-2011 14:57:58.512
3418793967635,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,COMPLETE,29-10-2011 15:04:33.526
3418793967636,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,START,01-11-2011 15:39:17.473
3418793967637,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,COMPLETE,01-11-2011 15:40:22.680
3418793967638,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,START,03-11-2011 18:13:57.610
3418793967639,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,COMPLETE,03-11-2011 18:18:02.575
3418793967640,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,START,05-11-2011 15:32:14.418
3418793967641,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,COMPLETE,05-11-2011 15:33:18.889
3418793967642,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,START,08-11-2011 20:10:37.174
3418793967643,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,COMPLETE,08-11-2011 20:12:48.595
3418793967644,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,START,09-11-2011 20:13:58.529
3418793967645,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,COMPLETE,09-11-2011 20:14:07.455
3418793967646,176188,2011-10-11T14:20:16.922+02:00,5000,W_Nabellen offertes,COMPLETE,11-11-2011 09:15:17.124
3418793967647,176188,2011-10-11T14:20:16.922+02:00,5000,O_CANCELLED,COMPLETE,11-11-2011 09:15:17.125
3418793967648,176188,2011-10-11T14:20:16.922+02:00,5000,A_CANCELLED,COMPLETE,11-11-2011 09:15:17.125
3423088934912,176191,2011-10-11T14:26:49.712+02:00,40300,A_SUBMITTED,COMPLETE,11-10-2011 14:26:49.712
3423088934913,176191,2011-10-11T14:26:49.712+02:00,40300,A_PARTLYSUBMITTED,COMPLETE,11-10-2011 14:26:49.829
3423088934914,176191,2011-10-11T14:26:49.712+02:00,40300,A_PREACCEPTED,COMPLETE,11-10-2011 14:27:29.303
3423088934915,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,SCHEDULE,11-10-2011 14:27:29.677
3423088934916,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,START,11-10-2011 14:56:19.153
3423088934917,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,COMPLETE,11-10-2011 15:00:06.844
3423088934918,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,START,11-10-2011 15:49:15.839
3423088934919,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,COMPLETE,11-10-2011 15:52:36.178
3423088934920,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,START,11-10-2011 20:00:01.712
3423088934921,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,COMPLETE,11-10-2011 20:01:02.434
3423088934922,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,START,12-10-2011 12:07:52.787
3423088934923,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,COMPLETE,12-10-2011 12:09:37.065
3423088934924,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,START,12-10-2011 12:16:01.937
3423088934925,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,COMPLETE,12-10-2011 12:22:30.099
3423088934926,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,START,12-10-2011 15:38:02.149
3423088934927,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,COMPLETE,12-10-2011 15:39:17.836
3423088934928,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,START,12-10-2011 20:44:39.456
3423088934929,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,COMPLETE,12-10-2011 20:46:40.074
3423088934930,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,START,25-10-2011 12:47:50.375
3423088934931,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,COMPLETE,25-10-2011 12:48:32.871
3423088934932,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,START,25-10-2011 14:36:09.218
3423088934933,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,COMPLETE,25-10-2011 14:40:08.409
3423088934935,176191,2011-10-11T14:26:49.712+02:00,40300,A_CANCELLED,COMPLETE,11-11-2011 09:15:04.405
3423088934934,176191,2011-10-11T14:26:49.712+02:00,40300,W_Completeren aanvraag,COMPLETE,11-11-2011 09:15:04.405
3427383902208,176194,2011-10-11T14:28:48.750+02:00,3000,A_SUBMITTED,COMPLETE,11-10-2011 14:28:48.750
3427383902209,176194,2011-10-11T14:28:48.750+02:00,3000,A_PARTLYSUBMITTED,COMPLETE,11-10-2011 14:28:48.839
3427383902210,176194,2011-10-11T14:28:48.750+02:00,3000,A_PREACCEPTED,COMPLETE,11-10-2011 14:29:22.813
3427383902211,176194,2011-10-11T14:28:48.750+02:00,3000,W_Completeren aanvraag,SCHEDULE,11-10-2011 14:29:23.169
3427383902212,176194,2011-10-11T14:28:48.750+02:00,3000,W_Completeren aanvraag,START,11-10-2011 14:50:29.151
3427383902213,176194,2011-10-11T14:28:48.750+02:00,3000,W_Completeren aanvraag,COMPLETE,11-10-2011 14:55:55.158
3427383902214,176194,2011-10-11T14:28:48.750+02:00,3000,W_Completeren aanvraag,START,11-10-2011 19:47:11.370
3427383902215,176194,2011-10-11T14:28:48.750+02:00,3000,A_DECLINED,COMPLETE,11-10-2011 20:06:00.914
3427383902216,176194,2011-10-11T14:28:48.750+02:00,3000,W_Completeren aanvraag,COMPLETE,11-10-2011 20:06:05.268
3431678869504,176197,2011-10-11T14:38:20.824+02:00,40000,A_SUBMITTED,COMPLETE,11-10-2011 14:38:20.825
3431678869505,176197,2011-10-11T14:38:20.824+02:00,40000,A_PARTLYSUBMITTED,COMPLETE,11-10-2011 14:38:21.173
3431678869506,176197,2011-10-11T14:38:20.824+02:00,40000,A_DECLINED,COMPLETE,11-10-2011 14:39:13.419
3435973836800,176200,2011-10-11T14:39:17.367+02:00,10000,A_SUBMITTED,COMPLETE,11-10-2011 14:39:17.367
3435973836801,176200,2011-10-11T14:39:17.367+02:00,10000,A_PARTLYSUBMITTED,COMPLETE,11-10-2011 14:39:17.499
3435973836802,176200,2011-10-11T14:39:17.367+02:00,10000,A_DECLINED,COMPLETE,11-10-2011 14:39:55.395
3440268804096,176203,2011-10-11T14:47:58.566+02:00,13000,A_SUBMITTED,COMPLETE,11-10-2011 14:47:58.567
3440268804097,176203,2011-10-11T14:47:58.566+02:00,13000,A_PARTLYSUBMITTED,COMPLETE,11-10-2011 14:47:58.753
3440268804098,176203,2011-10-11T14:47:58.566+02:00,13000,A_PREACCEPTED,COMPLETE,11-10-2011 14:48:54.834
3440268804099,176203,2011-10-11T14:47:58.566+02:00,13000,W_Completeren aanvraag,SCHEDULE,11-10-2011 14:48:55.204
3440268804100,176203,2011-10-11T14:47:58.566+02:00,13000,W_Completeren aanvraag,START,11-10-2011 14:49:07.824
3440268804101,176203,2011-10-11T14:47:58.566+02:00,13000,W_Completeren aanvraag,COMPLETE,11-10-2011 14:50:23.696
3440268804102,176203,2011-10-11T14:47:58.566+02:00,13000,W_Completeren aanvraag,START,11-10-2011 14:50:28.897
3440268804103,176203,2011-10-11T14:47:58.566+02:00,13000,A_ACCEPTED,COMPLETE,11-10-2011 14:54:23.244
3440268804104,176203,2011-10-11T14:47:58.566+02:00,13000,O_SELECTED,COMPLETE,11-10-2011 14:54:44.132
3440268804105,176203,2011-10-11T14:47:58.566+02:00,13000,A_FINALIZED,COMPLETE,11-10-2011 14:54:44.132
3440268804106,176203,2011-10-11T14:47:58.566+02:00,13000,O_CREATED,COMPLETE,11-10-2011 14:54:45.871
3440268804107,176203,2011-10-11T14:47:58.566+02:00,13000,O_SENT,COMPLETE,11-10-2011 14:54:45.895
3440268804108,176203,2011-10-11T14:47:58.566+02:00,13000,W_Nabellen offertes,SCHEDULE,11-10-2011 14:54:47.213
3440268804109,176203,2011-10-11T14:47:58.566+02:00,13000,W_Completeren aanvraag,COMPLETE,11-10-2011 14:54:48.449
3440268804110,176203,2011-10-11T14:47:58.566+02:00,13000,W_Nabellen offertes,START,11-10-2011 14:55:15.755
3440268804111,176203,2011-10-11T14:47:58.566+02:00,13000,O_CANCELLED,COMPLETE,11-10-2011 14:55:40.079
3440268804112,176203,2011-10-11T14:47:58.566+02:00,13000,O_SELECTED,COMPLETE,11-10-2011 14:55:40.079
3440268804113,176203,2011-10-11T14:47:58.566+02:00,13000,O_CREATED,COMPLETE,11-10-2011 14:55:41.433
3440268804114,176203,2011-10-11T14:47:58.566+02:00,13000,O_SENT,COMPLETE,11-10-2011 14:55:41.505
3440268804115,176203,2011-10-11T14:47:58.566+02:00,13000,W_Nabellen offertes,SCHEDULE,11-10-2011 14:55:41.608
3440268804116,176203,2011-10-11T14:47:58.566+02:00,13000,W_Nabellen offertes,COMPLETE,11-10-2011 14:55:42.911
3440268804117,176203,2011-10-11T14:47:58.566+02:00,13000,W_Nabellen offertes,START,11-10-2011 14:56:15.092
3440268804118,176203,2011-10-11T14:47:58.566+02:00,13000,W_Nabellen offertes,COMPLETE,11-10-2011 14:57:36.374
3440268804119,176203,2011-10-11T14:47:58.566+02:00,13000,W_Nabellen offertes,START,11-10-2011 15:31:59.206
3440268804120,176203,2011-10-11T14:47:58.566+02:00,13000,W_Nabellen offertes,COMPLETE,11-10-2011 15:43:56.808
3440268804121,176203,2011-10-11T14:47:58.566+02:00,13000,W_Nabellen offertes,START,11-10-2011 16:17:34.572
3440268804122,176203,2011-10-11T14:47:58.566+02:00,13000,W_Nabellen offertes,COMPLETE,11-10-2011 16:21:06.360
3440268804123,176203,2011-10-11T14:47:58.566+02:00,13000,W_Nabellen offertes,START,13-10-2011 15:32:57.978
3440268804124,176203,2011-10-11T14:47:58.566+02:00,13000,O_CANCELLED,COMPLETE,13-10-2011 15:36:41.199
3440268804125,176203,2011-10-11T14:47:58.566+02:00,13000,A_CANCELLED,COMPLETE,13-10-2011 15:36:41.199
3440268804126,176203,2011-10-11T14:47:58.566+02:00,13000,W_Nabellen offertes,COMPLETE,13-10-2011 15:36:43.474
3444563771392,176206,2011-10-11T15:05:30.654+02:00,15000,A_SUBMITTED,COMPLETE,11-10-2011 15:05:30.655
3444563771393,176206,2011-10-11T15:05:30.654+02:00,15000,A_PARTLYSUBMITTED,COMPLETE,11-10-2011 15:05:30.822
3444563771394,176206,2011-10-11T15:05:30.654+02:00,15000,A_PREACCEPTED,COMPLETE,11-10-2011 15:06:08.560
3444563771395,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,SCHEDULE,11-10-2011 15:06:09.706
3444563771396,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,START,11-10-2011 15:07:28.400
3444563771397,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,COMPLETE,11-10-2011 15:10:18.813
3444563771398,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,START,11-10-2011 15:32:56.240
3444563771399,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,COMPLETE,11-10-2011 15:37:04.640
3444563771400,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,START,11-10-2011 19:58:36.742
3444563771401,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,COMPLETE,11-10-2011 19:59:54.473
3444563771402,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,START,12-10-2011 12:04:13.409
3444563771403,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,COMPLETE,12-10-2011 12:05:11.216
3444563771404,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,START,12-10-2011 15:41:26.305
3444563771405,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,COMPLETE,12-10-2011 15:41:46.851
3444563771406,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,START,12-10-2011 20:09:56.222
3444563771407,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,COMPLETE,12-10-2011 20:17:49.870
3444563771408,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,START,13-10-2011 19:06:19.323
3444563771409,176206,2011-10-11T15:05:30.654+02:00,15000,A_CANCELLED,COMPLETE,13-10-2011 19:12:41.966
3444563771410,176206,2011-10-11T15:05:30.654+02:00,15000,W_Completeren aanvraag,COMPLETE,13-10-2011 19:12:43.322
3448858738688,176209,2011-10-11T15:17:37.177+02:00,10000,A_SUBMITTED,COMPLETE,11-10-2011 15:17:37.178
3448858738689,176209,2011-10-11T15:17:37.177+02:00,10000,A_PARTLYSUBMITTED,COMPLETE,11-10-2011 15:17:37.292
3448858738690,176209,2011-10-11T15:17:37.177+02:00,10000,W_Afhandelen leads,SCHEDULE,11-10-2011 15:17:54.622
3448858738691,176209,2011-10-11T15:17:37.177+02:00,10000,W_Afhandelen leads,START,11-10-2011 15:37:50.171
3448858738692,176209,2011-10-11T15:17:37.177+02:00,10000,A_DECLINED,COMPLETE,11-10-2011 15:39:33.369
3448858738693,176209,2011-10-11T15:17:37.177+02:00,10000,W_Afhandelen leads,COMPLETE,11-10-2011 15:39:36.084
3453153705984,176212,2011-10-11T15:25:47.085+02:00,5000,A_SUBMITTED,COMPLETE,11-10-2011 15:25:47.086
3453153705985,176212,2011-10-11T15:25:47.085+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,11-10-2011 15:25:47.271
3453153705986,176212,2011-10-11T15:25:47.085+02:00,5000,W_Afhandelen leads,SCHEDULE,11-10-2011 15:26:25.538
3453153705987,176212,2011-10-11T15:25:47.085+02:00,5000,W_Afhandelen leads,START,11-10-2011 15:39:00.153
3453153705988,176212,2011-10-11T15:25:47.085+02:00,5000,A_DECLINED,COMPLETE,11-10-2011 15:39:13.691
3453153705989,176212,2011-10-11T15:25:47.085+02:00,5000,W_Afhandelen leads,COMPLETE,11-10-2011 15:39:16.266
3457448673280,176215,2011-10-11T15:26:02.655+02:00,10250,A_SUBMITTED,COMPLETE,11-10-2011 15:26:02.655
3457448673281,176215,2011-10-11T15:26:02.655+02:00,10250,A_PARTLYSUBMITTED,COMPLETE,11-10-2011 15:26:02.973
3457448673282,176215,2011-10-11T15:26:02.655+02:00,10250,W_Afhandelen leads,SCHEDULE,11-10-2011 15:26:41.042
3457448673283,176215,2011-10-11T15:26:02.655+02:00,10250,W_Afhandelen leads,START,11-10-2011 15:38:50.257
3457448673284,176215,2011-10-11T15:26:02.655+02:00,10250,A_DECLINED,COMPLETE,11-10-2011 15:40:05.925
3457448673285,176215,2011-10-11T15:26:02.655+02:00,10250,W_Afhandelen leads,COMPLETE,11-10-2011 15:40:08.888
3461743640576,176218,2011-10-11T15:39:45.601+02:00,20000,A_SUBMITTED,COMPLETE,11-10-2011 15:39:45.601
3461743640577,176218,2011-10-11T15:39:45.601+02:00,20000,A_PARTLYSUBMITTED,COMPLETE,11-10-2011 15:39:45.714
3461743640578,176218,2011-10-11T15:39:45.601+02:00,20000,A_PREACCEPTED,COMPLETE,11-10-2011 15:40:19.939
3461743640579,176218,2011-10-11T15:39:45.601+02:00,20000,W_Completeren aanvraag,SCHEDULE,11-10-2011 15:40:20.412
3461743640580,176218,2011-10-11T15:39:45.601+02:00,20000,W_Completeren aanvraag,START,11-10-2011 15:41:02.246
3461743640581,176218,2011-10-11T15:39:45.601+02:00,20000,A_ACCEPTED,COMPLETE,11-10-2011 15:42:38.375
3461743640583,176218,2011-10-11T15:39:45.601+02:00,20000,O_SELECTED,COMPLETE,11-10-2011 15:44:45.310
3461743640582,176218,2011-10-11T15:39:45.601+02:00,20000,A_FINALIZED,COMPLETE,11-10-2011 15:44:45.310
3461743640584,176218,2011-10-11T15:39:45.601+02:00,20000,O_CREATED,COMPLETE,11-10-2011 15:44:47.526
3461743640585,176218,2011-10-11T15:39:45.601+02:00,20000,O_SENT,COMPLETE,11-10-2011 15:44:47.570
3461743640586,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,SCHEDULE,11-10-2011 15:44:47.659
3461743640587,176218,2011-10-11T15:39:45.601+02:00,20000,W_Completeren aanvraag,COMPLETE,11-10-2011 15:44:48.751
3461743640588,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,START,11-10-2011 15:45:07.610
3461743640589,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,COMPLETE,11-10-2011 15:47:14.582
3461743640590,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,START,11-10-2011 16:08:30.267
3461743640591,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,COMPLETE,11-10-2011 16:08:37.707
3461743640592,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,START,11-10-2011 16:08:44.802
3461743640593,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,COMPLETE,11-10-2011 16:09:45.205
3461743640594,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,START,18-10-2011 17:54:36.353
3461743640595,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,COMPLETE,18-10-2011 17:58:09.609
3461743640596,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,START,27-10-2011 17:55:23.992
3461743640597,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,COMPLETE,27-10-2011 17:59:00.114
3461743640598,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,START,27-10-2011 18:04:52.464
3461743640599,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,COMPLETE,27-10-2011 18:05:04.568
3461743640600,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,START,31-10-2011 19:17:19.007
3461743640601,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,COMPLETE,31-10-2011 19:21:08.076
3461743640602,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,START,01-11-2011 09:34:17.816
3461743640603,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,COMPLETE,01-11-2011 09:35:45.973
3461743640604,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,START,03-11-2011 12:01:21.106
3461743640605,176218,2011-10-11T15:39:45.601+02:00,20000,O_SENT_BACK,COMPLETE,03-11-2011 12:01:38.877
3461743640606,176218,2011-10-11T15:39:45.601+02:00,20000,W_Valideren aanvraag,SCHEDULE,03-11-2011 12:01:39.083
3461743640607,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen offertes,COMPLETE,03-11-2011 12:01:40.599
3461743640608,176218,2011-10-11T15:39:45.601+02:00,20000,W_Valideren aanvraag,START,03-11-2011 13:22:28.995
3461743640609,176218,2011-10-11T15:39:45.601+02:00,20000,W_Valideren aanvraag,COMPLETE,03-11-2011 13:23:39.447
3461743640610,176218,2011-10-11T15:39:45.601+02:00,20000,W_Valideren aanvraag,START,03-11-2011 18:54:47.862
3461743640611,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,SCHEDULE,03-11-2011 19:16:13.297
3461743640612,176218,2011-10-11T15:39:45.601+02:00,20000,W_Valideren aanvraag,COMPLETE,03-11-2011 19:16:15.794
3461743640613,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,03-11-2011 19:16:40.025
3461743640614,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,03-11-2011 19:23:02.631
3461743640615,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,03-11-2011 20:20:54.727
3461743640616,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,03-11-2011 20:21:45.185
3461743640617,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,03-11-2011 20:24:43.378
3461743640618,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,04-11-2011 06:15:04.631
3461743640619,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,04-11-2011 09:51:51.780
3461743640620,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,04-11-2011 10:44:44.473
3461743640621,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,04-11-2011 10:45:01.979
3461743640622,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,04-11-2011 11:39:14.306
3461743640623,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,04-11-2011 11:40:31.838
3461743640624,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,04-11-2011 11:44:43.313
3461743640625,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,04-11-2011 11:47:53.361
3461743640626,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,04-11-2011 11:52:49.612
3461743640627,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,04-11-2011 12:00:25.148
3461743640628,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,04-11-2011 12:00:52.065
3461743640629,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,04-11-2011 12:01:02.905
3461743640630,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,04-11-2011 12:01:38.847
3461743640631,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,04-11-2011 12:01:51.562
3461743640632,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,04-11-2011 12:04:50.752
3461743640633,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,04-11-2011 12:05:05.504
3461743640634,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,04-11-2011 12:05:15.750
3461743640635,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,07-11-2011 10:06:55.605
3461743640636,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,07-11-2011 10:08:43.415
3461743640637,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,10-11-2011 11:18:03.773
3461743640638,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,10-11-2011 11:18:17.003
3461743640639,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,11-11-2011 12:44:49.374
3461743640640,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,11-11-2011 12:45:40.698
3461743640641,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,12-11-2011 15:22:53.568
3461743640642,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,COMPLETE,12-11-2011 15:23:05.638
3461743640643,176218,2011-10-11T15:39:45.601+02:00,20000,W_Nabellen incomplete dossiers,START,14-11-2011 10:28:24.745
